,X,Y,Z,DBH
0,-6.084034265190734,-9.5063971221958,-2.1882619349432177,0.2556498050689697
1,2.435580751697763,-1.0003613742452153,-0.3551127293742049,0.21821318566799164
2,6.671061364935466,0.07593627314122399,-0.13708098989987105,0.18730993568897247
3,-1.3019638376488305,1.4630521565045105,-0.6656560882411493,0.21938513219356537
4,-7.725658212815257,-4.1447901487824135,-2.1686196966834705,0.2157941311597824
5,1.6713696310573383,2.9486971356414458,-0.2996120330907899,0.18651334941387177
6,-0.7078693672192117,-2.061207001561258,-0.7249553114828655,0.2031300663948059
7,5.949019615610433,6.158957223553489,-0.021222515004130305,0.21381725370883942
8,-14.745872833397438,-7.109600608748629,-4.517672509932569,0.24115413427352905
9,0.4156054759578645,9.19673519775124,-0.47822751437159505,0.2075420469045639
10,-10.29942877189757,-11.41234177144739,-3.434401504872409,0.2082817405462265
11,8.281469597563797,2.231735736984598,-0.07609976535811258,0.1665157824754715
12,12.077649953401723,-0.7725761091816248,-0.42078641098328085,0.1765163242816925
13,-1.7581609590168314,-13.205514905214134,-1.8046969766728467,0.24524669349193573
14,-0.24309708197398538,-13.629253919750562,-1.7118124117417233,0.31131207942962646
15,-6.694309972223851,3.977998291981329,-1.693120041412772,0.13350550830364227
16,-6.289175714308605,16.356655351872018,-2.128568610905452,0.25718945264816284
17,3.3314956121309303,-9.875667896408421,-0.9736302276114059,0.1759480983018875
18,-0.90441015987206,-5.193218590973103,-0.9447431233062253,0.1634499728679657
19,-4.311151888387874,0.9583411309384015,-1.1886003635383668,0.17550544440746307
20,-10.818470367981684,-4.687387877670634,-3.029434950962556,0.22609174251556396
21,0.9598852657334849,-9.663646908238423,-1.1282936302783202,0.23552317917346954
22,-8.842062549761309,6.6772302728404975,-2.284404267200186,0.20159471035003662
23,-1.427736048696441,5.237883289746064,-0.6618542200060402,0.2331513613462448
24,8.10868362501035,5.301223851644633,-0.017174554077560966,0.23267057538032532
25,-10.149422530580553,9.009106768522454,-2.7358655552746196,0.20874501764774323
26,14.978730810184423,3.242151568105298,-0.6037767358456687,0.24450619518756866
27,1.7728791722797796,4.875483312147964,-0.25954815417640664,0.23667113482952118
28,-4.967023330303789,7.0936963900066745,-1.325935106424722,0.19619645178318024
29,8.040600749065216,-13.677752577814523,-1.4275005164342842,0.20812804996967316
30,13.805235004380084,1.351832974562075,-0.5013685005678525,0.174935445189476
31,-7.973871638474289,3.7910102087928372,-2.0315147414665002,0.17017678916454315
32,-2.5414784126027494,13.359712147666086,-1.1079862197584325,0.17667262256145477
33,-5.8732843258028735,-0.8059187222732083,-1.577206699944605,0.17857566475868225
34,-2.4983851135959245,-10.36197508358624,-1.6266503160895451,0.1825530081987381
35,5.714551882761797,-6.512624244527176,-0.5799783468017485,0.19903548061847687
36,-4.146579993960067,10.210675431299709,-1.2640002755528286,0.15749233961105347
37,2.677980812946286,10.763625983011666,-0.28145231548794336,0.2067261040210724
38,16.369087831027745,5.203073686205738,-0.7569500900404009,0.18622317910194397
39,-16.864831661026574,-2.0166884257866724,-5.164266710180056,0.25762516260147095
40,-15.125294032609688,-0.0675547168804814,-4.319407140656857,0.12186147272586823
41,-2.7093470326578246,8.716262605107483,-0.9364081050891497,0.18752674758434296
42,0.9128132184977495,12.51700780695445,-0.5501502325987218,0.18515901267528534
43,9.641078056956097,10.590852025721079,-0.11378250033523907,0.18879558145999908
44,4.520108120041075,13.30404670811751,-0.27095751369869636,0.20227792859077454
45,1.7916418807590204,16.94043693922663,-0.7471400379054411,0.16161943972110748
46,-3.0606733932202017,-15.171585349642436,-2.3411685453935362,0.33615925908088684
47,-9.974743105523636,0.9311928145989777,-2.6070501426476387,0.19246147572994232
48,-7.696455069357081,-1.2309601004623776,-2.0388299350102645,0.18614590167999268
49,9.601945598123791,8.901358005931856,-0.07396359387272211,0.11870147287845612
50,-3.4320972347514034,18.94405541232696,-1.7300875012630257,0.19041836261749268
51,3.006528615099289,-17.243747629092535,-1.769349873418782,0.08747365325689316
52,6.3904898490196596,-11.733838472424067,-1.133513972988626,0.1516251564025879
53,9.66392368528499,-1.482660689038351,-0.29101559596866666,0.1832181215286255
54,-10.948774935541973,3.9028204024377087,-2.9339264021677183,0.24743235111236572
55,14.271317636981493,-1.9453595549642266,-0.7427655341588373,0.22256824374198914
56,-4.131375865505491,-4.643247129377588,-1.413796803790153,0.18722526729106903
57,-0.06108424368086184,17.49180804934205,-1.0247733762562585,0.08846774697303772
58,6.4723251727809155,-8.77231036895761,-0.7913010938666225,0.18167690932750702
59,9.955896812898155,6.758232847728586,-0.07482109159301498,0.18435056507587433
60,-12.909579523189667,-0.982183555449908,-3.5993791610613366,0.18835259974002838
61,13.420605026770366,-6.77917658502843,-1.0140726737545795,0.20907093584537506
62,15.638640882774597,8.03945480399354,-0.638682886309019,0.18044787645339966
63,13.781620210665627,7.59073958449105,-0.3797600771755032,0.1927543431520462
64,-11.95308748009764,10.487039309354032,-3.408867986734842,0.16858015954494476
65,-5.286130373721842,13.159683924766489,-1.673500661016044,0.17592374980449677
66,-9.116864685391892,13.785502054777728,-2.7138685394940296,0.1702204793691635
67,2.3937964965234246,-13.05141053774085,-1.4171182978124122,0.10686143487691879
68,13.03707014778123,4.398609815267929,-0.3401060506637672,0.15985098481178284
69,15.678920551418841,0.330504515990524,-0.8268915308557963,0.08672039955854416
70,-16.392839488819497,-0.21985489098558308,-4.89632052502406,0.15658879280090332
71,-13.089741312001136,-2.570433765541828,-3.7116036054512502,0.11536221951246262
72,-5.293295736067563,11.446372839095307,-1.5523381500391256,0.19769853353500366
73,12.178284161305513,-10.518348703485731,-1.2688824396984468,0.20734447240829468
74,11.73169636450869,2.0356421305724,-0.26974296232494077,0.09210332483053207
75,-4.426545639882667,2.4265403930349887,-1.2069827952460697,0.09693476557731628
76,-9.602894779536742,3.6823608046336664,-2.309327500278945,0.14228586852550507
77,15.179039964183783,6.035019790290955,-0.5571572979681245,0.13406574726104736
78,-7.42594387677691,6.81948261764337,-1.8998811355877494,0.12847588956356049
79,-12.08654345483865,-10.618517447079999,-3.92382522200678,0.11226858198642731
